782.1	538.7	790.2	543.8	fan
791.6	538.7	804.3	543.8	point
765.9	544.9	780.1	550.0	diwali
781.5	544.9	791.8	550.0	light
793.2	544.9	805.8	550.0	point
765.9	551.2	781.3	556.3	chajja
782.7	551.2	793.0	556.3	light
794.4	551.2	807.0	556.3	point
766.0	557.4	773.9	562.5	AC
775.3	557.4	788.0	562.5	point
765.9	563.7	783.1	568.7	curtain
784.5	563.7	794.8	568.7	light
796.2	563.7	808.8	568.7	point
723.3	533.2	728.8	538.3	SB
730.2	533.2	733.0	538.3	6
746.4	533.2	754.6	538.3	2'0"
765.9	570.0	776.6	575.1	5/15
778.0	570.0	789.7	575.1	amp
791.1	570.0	806.4	575.1	switch
807.8	570.0	823.9	575.1	socket
825.3	570.0	827.0	575.1	-
828.4	570.0	839.6	575.1	2nos
721.4	570.7	726.8	575.8	SB
728.2	570.7	734.8	575.8	6A
746.1	570.7	754.3	575.8	1'9"
765.9	578.2	776.6	583.3	5/15
778.0	578.2	789.7	583.3	amp
791.1	578.2	806.4	583.3	switch
807.8	578.2	823.9	583.3	socket
825.3	578.2	827.0	583.3	-
828.4	578.2	837.7	583.3	1no
723.2	578.9	728.6	584.0	SB
730.0	578.9	732.9	584.0	7
748.2	578.9	752.5	584.0	6"
739.3	585.1	755.6	590.2	skirting
757.0	585.1	761.8	590.2	lvl
723.3	592.6	728.8	597.7	SB
730.2	592.6	733.0	597.7	8
746.6	592.7	754.8	597.8	3'6"
765.9	590.8	782.1	595.9	ceiling
783.5	590.8	793.7	595.9	light
795.1	590.8	807.8	595.9	point
809.2	590.8	810.9	595.9	-
812.3	590.8	821.5	595.9	1no
765.9	597.0	775.9	602.1	foot
777.3	597.0	787.6	602.1	light
789.0	597.0	801.6	602.1	point
766.0	603.3	768.9	608.3	2
770.3	603.3	780.7	608.3	way
782.1	603.3	800.1	608.3	kitchen
801.5	603.3	811.8	608.3	light
813.2	603.3	825.8	608.3	point
766.0	609.5	768.9	614.6	2
770.3	609.5	780.7	614.6	way
782.1	609.5	800.1	614.6	kitchen
801.5	609.5	809.7	614.6	fan
811.1	609.5	823.7	614.6	point
723.3	616.7	728.8	621.8	SB
730.2	616.7	733.0	621.8	9
746.6	616.7	754.8	621.8	3'6"
765.9	615.4	782.1	620.5	ceiling
783.5	615.4	793.7	620.5	light
795.1	615.4	807.8	620.5	point
809.2	615.4	810.9	620.5	-
812.3	615.4	823.5	620.5	6nos
765.9	621.6	774.1	626.7	fan
775.5	621.6	788.1	626.7	point
765.9	627.9	774.1	632.9	fan
775.5	627.9	797.9	632.9	regulator
765.9	634.1	776.6	639.2	5/15
778.0	634.1	789.7	639.2	amp
791.1	634.1	806.4	639.2	switch
807.8	634.1	823.9	639.2	socket
825.3	634.1	827.0	639.2	-
828.4	634.1	837.7	639.2	1no
723.2	641.5	728.6	646.6	SB
730.0	641.5	732.9	646.6	1
740.2	641.9	744.6	647.0	3"
746.0	641.9	757.2	647.0	from
743.7	648.0	753.6	653.1	slab
765.6	641.7	776.2	646.7	5/15
777.6	641.7	789.3	646.7	amp
790.7	641.7	822.8	646.7	socket-diwali
824.2	641.7	834.4	646.7	light
721.0	514.0	726.5	519.1	SB
727.9	514.0	736.4	519.1	No.
743.8	511.0	749.3	516.1	SB
750.7	511.0	757.3	516.1	Ht.
740.5	517.2	751.7	522.3	from
753.1	517.2	760.4	522.3	FFL
768.6	512.7	782.3	517.7	Living
783.7	512.7	787.5	517.7	&
788.9	512.7	804.3	517.7	Dining
805.7	512.7	820.2	517.7	Room
138.7	172.5	144.1	177.5	SB
145.5	172.5	154.0	177.5	No.
159.7	171.7	165.1	176.8	SB
166.5	171.7	173.1	176.8	Ht.
156.3	178.0	167.5	183.1	from
168.9	178.0	176.2	183.1	FFL
183.8	173.7	200.5	178.7	Master
201.9	173.7	226.0	178.7	Bathroom
141.7	189.0	147.1	194.1	SB
148.5	189.0	151.3	194.1	1
162.3	189.0	170.5	194.1	3'6"
179.2	186.4	182.1	191.5	3
183.5	186.4	199.6	191.5	ceiling
201.0	186.4	211.3	191.5	light
212.7	186.4	225.3	191.5	point
178.8	192.6	181.6	197.7	1
183.0	192.6	199.2	197.7	geyser
200.6	192.6	213.2	197.7	point
178.8	198.9	181.6	203.9	1
183.0	198.9	202.1	203.9	exhaust
203.5	198.9	211.6	203.9	fan
213.0	198.9	225.6	203.9	point
178.8	205.1	181.6	210.2	1
183.0	205.1	203.1	210.2	pressure
204.5	205.1	219.3	210.2	pump
220.7	205.1	233.3	210.2	point
179.0	211.3	192.7	216.4	mirror
194.1	211.3	204.4	216.4	light
205.8	211.3	218.4	216.4	point
179.2	217.6	189.9	222.7	5/15
191.3	217.6	203.0	222.7	amp
204.4	217.6	219.7	222.7	switch
221.1	217.6	237.3	222.7	socket
178.8	223.8	181.6	228.9	1
183.0	223.8	193.2	228.9	light
194.6	223.8	201.9	228.9	will
203.3	223.8	210.1	228.9	be
211.5	223.8	217.9	228.9	on
219.3	223.8	234.5	228.9	sensor
141.4	232.0	146.9	237.1	SB
148.3	232.0	151.1	237.1	1
157.9	231.6	162.3	236.7	3"
163.7	231.6	174.9	236.7	from
161.4	237.9	171.3	242.9	slab
178.6	231.3	189.3	236.3	5/15
190.7	231.3	202.4	236.3	amp
205.2	231.3	221.4	236.3	socket
222.8	231.3	224.4	236.3	-
225.9	231.3	228.7	236.3	2
230.1	231.3	238.5	236.3	nos
239.9	231.3	246.3	236.3	for
178.6	237.3	194.9	242.3	geyser
196.3	237.3	200.1	242.3	&
201.5	237.3	221.7	242.3	pressure
223.1	237.3	237.9	242.3	pump
178.5	163.6	184.0	168.7	SB
185.4	163.6	205.1	168.7	LEGEND
196.3	427.9	202.2	441.9	SB4A
201.4	428.5	207.3	441.5	SB4B
329.9	378.8	335.8	388.5	SB2
334.8	374.2	340.7	388.2	SB2A
329.9	510.7	335.8	520.4	SB3
334.8	506.2	340.7	520.2	SB3A
298.8	563.6	308.4	569.5	SB1
45.6	541.2	51.0	546.3	SB
52.4	541.2	60.9	546.3	No.
68.4	538.1	73.8	543.2	SB
75.2	538.1	81.8	543.2	Ht.
65.0	544.3	76.2	549.4	from
77.6	544.3	84.9	549.4	FFL
109.0	539.7	125.7	544.7	Master
127.1	539.7	149.7	544.7	Bedroom
96.1	526.6	101.5	531.7	SB
102.9	526.6	122.7	531.7	LEGEND
48.6	555.6	54.0	560.7	SB
55.4	555.6	58.2	560.7	1
67.4	555.6	75.6	560.7	3'6"
89.0	553.1	91.8	558.2	2
93.2	553.1	103.6	558.2	way
105.0	553.1	121.2	558.2	ceiling
122.6	553.1	132.8	558.2	light
134.3	553.1	146.9	558.2	point
89.0	559.3	91.8	564.4	2
93.2	559.3	103.6	564.4	way
105.0	559.3	113.2	564.4	fan
114.6	559.3	127.2	564.4	point
88.9	565.6	98.8	570.7	foot
100.3	565.6	110.5	570.7	light
111.9	565.6	124.5	570.7	point
48.1	575.2	53.5	580.3	SB
54.9	575.2	57.7	580.3	2
67.6	575.2	75.8	580.3	2'0"
90.3	607.6	93.1	612.7	2
94.5	607.6	110.7	612.7	ceiling
112.1	607.6	122.4	612.7	light
123.8	607.6	138.3	612.7	points
90.4	613.8	98.3	618.9	AC
99.7	613.8	112.4	618.9	point
90.2	620.1	107.4	625.1	curtain
108.8	620.1	119.1	625.1	light
120.5	620.1	133.1	625.1	point
90.2	626.3	105.6	631.4	chajja
107.0	626.3	117.2	631.4	light
118.7	626.3	131.3	631.4	point
90.2	632.5	104.4	637.6	diwali
105.8	632.5	116.1	637.6	light
117.5	632.5	130.1	637.6	point
90.1	638.8	110.7	643.9	hanging
112.1	638.8	122.4	643.9	light
123.8	638.8	136.4	643.9	point
48.0	654.3	53.4	659.3	SB
54.8	654.3	57.6	659.3	4
67.4	654.3	75.6	659.3	5'0"
88.9	653.5	99.5	658.6	5/15
100.9	653.5	112.6	658.6	amp
114.0	653.5	130.2	658.6	socket
131.6	653.5	133.3	658.6	-
134.7	653.5	137.5	658.6	2
138.9	653.5	147.3	658.6	nos
148.7	653.5	155.1	658.6	for
156.6	653.5	161.1	658.6	tv
88.9	659.7	98.9	664.7	and
100.3	659.7	113.4	664.7	HDMI
114.8	659.7	129.3	664.7	cable
46.2	667.1	51.6	672.2	SB
53.0	667.1	59.6	672.2	4A
67.2	667.2	75.4	672.3	1'9"
88.9	667.0	99.5	672.1	5/15
100.9	667.0	112.6	672.1	amp
114.0	667.0	130.2	672.1	socket
131.6	667.0	133.3	672.1	-
134.7	667.0	137.5	672.1	3
138.9	667.0	147.3	672.1	nos
47.1	733.9	52.6	739.0	SB
54.0	733.9	56.8	739.0	1
64.2	734.2	68.5	739.3	3"
69.9	734.2	81.2	739.3	from
67.6	740.3	77.6	745.4	slab
88.8	733.9	99.4	739.0	5/15
100.8	733.9	112.5	739.0	amp
113.9	733.9	146.0	739.0	socket-diwali
147.4	733.9	157.6	739.0	light
48.1	609.1	53.5	614.2	SB
54.9	609.1	57.7	614.2	3
67.4	609.1	75.6	614.2	2'0"
88.9	722.2	99.5	727.3	5/15
100.9	722.2	112.6	727.3	amp
114.0	722.2	129.3	727.3	switch
130.8	722.2	146.9	727.3	socket
148.3	722.2	150.0	727.3	-
151.4	722.2	154.2	727.3	2
155.6	722.2	164.0	727.3	nos
88.8	728.4	102.4	733.5	mirror
103.9	728.4	114.1	733.5	light
115.5	728.4	128.1	733.5	point
48.1	721.9	53.5	727.0	SB
54.9	721.9	57.7	727.0	5
67.4	721.9	75.6	727.0	3'0"
89.0	573.5	91.8	578.6	2
93.2	573.5	103.6	578.6	way
105.0	573.5	121.2	578.6	ceiling
122.6	573.5	132.8	578.6	light
134.3	573.5	146.9	578.6	point
89.0	579.7	91.8	584.8	2
93.2	579.7	103.6	584.8	way
105.0	579.7	113.2	584.8	fan
114.6	579.7	127.2	584.8	point
88.4	585.9	91.2	590.9	1
92.6	585.9	115.0	590.9	regulator
89.0	592.1	91.8	597.2	4
93.2	592.1	109.4	597.2	ceiling
110.8	592.1	121.0	597.2	light
122.4	592.1	137.0	597.2	points
46.2	600.7	51.6	605.8	SB
53.0	600.7	59.6	605.8	2A
67.4	600.7	75.6	605.8	1'9"
88.9	600.7	99.5	605.8	5/15
100.9	600.7	112.6	605.8	amp
114.0	600.7	129.3	605.8	switch
130.8	600.7	146.9	605.8	socket
148.3	600.7	150.0	605.8	-
151.4	600.7	154.2	605.8	2
155.6	600.7	164.0	605.8	nos
46.2	645.3	51.6	650.3	SB
53.0	645.3	59.6	650.3	3A
67.4	645.3	75.6	650.3	1'9"
88.9	646.0	99.5	651.1	5/15
100.9	646.0	112.6	651.1	amp
114.0	646.0	129.3	651.1	switch
130.8	646.0	146.9	651.1	socket
148.3	646.0	150.0	651.1	-
151.4	646.0	154.2	651.1	2
155.6	646.0	164.0	651.1	nos
88.9	675.3	99.5	680.3	5/15
100.9	675.3	112.6	680.3	amp
114.0	675.3	134.6	680.3	switches
136.0	675.3	137.7	680.3	-
139.1	675.3	141.9	680.3	3
143.3	675.3	151.7	680.3	nos
89.0	681.5	104.3	686.6	switch
105.7	681.5	112.2	686.6	for
113.6	681.5	118.1	686.6	tv
89.0	687.7	104.0	692.8	sound
105.4	687.7	113.8	692.8	bar
115.2	687.7	130.5	692.8	switch
89.1	694.0	106.4	699.1	woofer
107.8	694.0	123.1	699.1	switch
88.9	700.2	105.0	705.3	ceiling
106.4	700.2	116.7	705.3	light
118.1	700.2	130.7	705.3	point
88.8	706.5	103.1	711.5	panel
104.5	706.5	122.9	711.5	indirect
124.4	706.5	134.6	711.5	light
136.0	706.5	148.6	711.5	point
46.2	676.5	51.6	681.5	SB
53.0	676.5	59.6	681.5	4A
67.4	676.6	75.6	681.7	2'0"
184.2	408.7	198.6	414.6	SB4C
46.6	713.5	52.1	718.6	SB
53.5	713.5	59.2	718.6	4B
67.2	714.3	75.4	719.3	1'3"
88.4	713.8	99.1	718.9	5/15
100.5	713.8	112.2	718.9	amp
113.6	713.8	129.7	718.9	socket
131.1	713.8	132.8	718.9	-
134.2	713.8	143.4	718.9	1no
144.8	713.8	151.3	718.9	for
152.7	713.8	170.0	718.9	woofer
478.0	561.9	483.5	566.9	SB
484.9	561.9	493.4	566.9	No.
500.8	561.0	506.3	566.1	SB
507.7	561.0	514.3	566.1	Ht.
497.5	567.3	508.7	572.3	from
510.1	567.3	517.4	572.3	FFL
534.3	562.9	548.8	568.0	Guest
550.2	562.9	572.9	568.0	Bedroom
505.3	260.8	509.0	265.9	U
189.8	530.9	193.5	536.0	U
271.8	215.2	277.7	224.8	SB1
719.6	658.7	725.0	663.8	SB
726.4	658.7	734.9	663.8	No.
742.4	655.6	747.8	660.7	SB
749.2	655.6	755.8	660.7	Ht.
739.0	661.8	750.2	666.9	from
751.7	661.8	758.9	666.9	FFL
773.0	657.3	792.1	662.3	Parent's
793.5	657.3	817.6	662.3	Bathroom
722.5	670.9	727.9	676.0	SB
729.3	670.9	732.1	676.0	1
743.8	670.9	753.0	676.0	3'6'"
762.9	668.4	765.7	673.5	2
767.1	668.4	777.5	673.5	way
779.0	668.4	795.1	673.5	ceiling
796.5	668.4	806.8	673.5	light
808.2	668.4	820.8	673.5	point
762.4	674.7	765.3	679.7	1
766.7	674.7	782.9	679.7	geyser
784.3	674.7	796.9	679.7	point
762.4	680.9	765.3	686.0	1
766.7	680.9	785.7	686.0	exhaust
787.1	680.9	795.3	686.0	fan
796.7	680.9	809.3	686.0	point
762.4	687.1	765.3	692.2	1
766.7	687.1	786.8	692.2	pressure
788.2	687.1	803.0	692.2	pump
804.4	687.1	817.0	692.2	point
762.8	693.4	776.5	698.5	mirror
777.9	693.4	788.2	698.5	light
789.6	693.4	802.2	698.5	point
762.9	699.6	773.6	704.7	5/15
775.0	699.6	786.7	704.7	amp
788.1	699.6	803.4	704.7	switch
804.8	699.6	820.9	704.7	socket
762.4	705.9	765.3	710.9	1
766.7	705.9	774.8	710.9	fan
776.2	705.9	788.8	710.9	point
762.4	712.1	765.3	717.2	1
766.7	712.1	776.9	717.2	light
778.3	712.1	785.6	717.2	will
787.0	712.1	793.8	717.2	be
795.2	712.1	801.6	717.2	on
803.0	712.1	818.2	717.2	sensor
721.8	720.9	727.2	725.9	SB
728.6	720.9	731.4	725.9	1
739.8	720.5	744.1	725.6	3"
745.5	720.5	756.8	725.6	from
743.2	726.6	753.2	731.7	slab
762.0	719.9	772.6	725.0	5/15
774.0	719.9	785.7	725.0	amp
788.5	719.9	804.7	725.0	socket
806.1	719.9	807.8	725.0	-
809.2	719.9	812.0	725.0	2
813.4	719.9	821.8	725.0	nos
823.2	719.9	829.6	725.0	for
762.0	726.0	778.2	731.1	geyser
779.6	726.0	783.4	731.1	&
784.9	726.0	805.0	731.1	pressure
806.4	726.0	821.2	731.1	pump
851.5	397.6	855.9	402.7	6"
857.3	397.6	871.9	402.7	FROM
873.3	397.6	884.8	402.7	SLAB
856.9	417.5	861.3	422.6	5"
862.7	417.5	869.2	422.6	TO
870.6	417.5	875.0	422.6	6"
876.4	417.5	893.3	422.6	CURVE
432.7	494.7	446.7	499.7	BEAM
448.1	494.7	468.9	499.7	BOTTOM
406.8	261.3	411.1	266.3	6"
412.5	261.3	429.4	266.3	CURVE
406.8	299.4	411.1	304.5	6"
412.5	299.4	429.4	304.5	CURVE
844.6	190.1	890.3	198.6	REFERENCE
892.6	190.1	909.2	198.6	FOR
826.0	200.4	862.7	208.9	PARENT'S
865.1	200.4	892.7	208.9	ROOM
895.0	200.4	927.8	208.9	CEILING
856.6	433.2	870.7	438.3	BEAM
872.1	433.2	892.8	438.3	BOTTOM
980.4	733.2	1005.0	739.7	DRAWN
1006.8	733.2	1014.4	739.7	BY
1027.0	733.3	1057.7	739.8	CHECKED
1059.5	733.3	1067.1	739.8	BY
1076.6	733.3	1096.4	739.8	SCALE
1120.4	733.3	1136.3	739.8	DATE
980.6	694.4	1012.4	700.9	DRAWING
1014.2	694.4	1034.1	700.9	STAGE
1116.2	694.4	1140.4	700.9	REV.NO
980.6	655.6	1012.4	662.1	DRAWING
1014.2	655.6	1027.7	662.1	TITLE
1113.9	655.4	1142.9	661.9	DWG.NO
980.6	616.7	1008.7	623.2	PROJECT
1010.5	616.7	1024.0	623.2	TITLE
981.1	555.1	1001.7	561.6	STAMP
1003.5	555.1	1008.4	561.6	&
1010.2	555.1	1025.4	561.6	SIGN
1117.9	553.9	1139.1	560.4	NORTH
1081.9	747.8	1090.8	753.1	NTS
978.4	37.6	1020.6	47.3	GENERAL
1023.3	37.6	1052.6	47.3	NOTES
982.0	56.1	986.5	61.4	1.
994.3	56.1	1000.4	61.4	All
1003.2	56.1	1031.7	61.4	dimensions
1034.6	56.1	1043.4	61.4	are
1046.1	56.1	1050.5	61.4	in
1053.3	56.1	1063.8	61.4	feet
1066.6	56.1	1070.7	61.4	&
1073.6	56.1	1090.2	61.4	inches
1093.0	56.1	1103.6	61.4	and
1106.5	56.1	1120.6	61.4	levels
1123.5	56.1	1127.9	61.4	in
1130.7	56.1	1141.2	61.4	feet
994.0	66.0	1009.3	71.4	unless
1013.7	66.0	1037.4	71.4	specified
1038.9	66.0	1065.2	71.4	otherwise.
982.6	76.0	987.1	81.4	2.
993.9	76.0	1001.4	81.4	Do
1002.9	76.0	1011.5	81.4	not
1013.0	76.0	1026.8	81.4	scale
1028.2	76.0	1036.8	81.4	the
1038.3	76.0	1061.1	81.4	drawing;
1062.6	76.0	1077.9	81.4	follow
1079.4	76.0	1096.9	81.4	written
1098.4	76.0	1128.5	81.4	dimensions.
982.6	86.0	987.1	91.3	3.
994.3	86.0	1000.4	91.3	All
1002.1	86.0	1030.6	91.3	dimensions
1032.3	86.0	1041.1	91.3	are
1042.8	86.0	1068.9	91.3	unfinished
1070.6	86.0	1099.1	91.3	dimensions
1100.8	86.0	1116.1	91.3	unless
1117.8	86.0	1141.4	91.3	specified
994.0	95.9	1020.3	101.3	otherwise.
982.6	105.8	987.1	111.1	4.
994.3	105.8	1004.4	111.1	Any
1006.9	105.8	1043.0	111.1	discrepancies
1045.5	105.8	1062.4	111.1	should
1064.8	105.8	1072.0	111.1	be
1074.6	105.8	1095.3	111.1	brought
1097.8	105.8	1103.2	111.1	to
1105.6	105.8	1114.2	111.1	the
1116.8	105.8	1133.4	111.1	notice
1135.9	105.8	1141.1	111.1	of
994.2	115.7	1002.7	121.1	the
1006.6	115.7	1030.6	121.1	Architect
1034.5	115.7	1045.9	121.1	prior
1049.8	115.7	1055.2	121.1	to
1059.1	115.7	1085.0	121.1	execution
1089.0	115.7	1094.2	121.1	of
1098.1	115.7	1106.3	121.1	job
1110.2	115.7	1112.5	121.1	/
1116.4	115.7	1141.5	121.1	procuring
993.9	125.7	1017.4	131.0	materials
1018.9	125.7	1024.4	131.0	at
1025.9	125.7	1035.8	131.0	site.
982.6	135.6	987.1	141.0	5.
994.3	135.6	1003.0	141.0	This
1005.0	135.6	1026.3	141.0	drawing
1028.2	135.6	1031.4	141.0	is
1033.4	135.6	1042.0	141.0	the
1044.0	135.6	1066.2	141.0	property
1068.2	135.6	1073.4	141.0	of
1075.3	135.6	1081.9	141.0	AS
1083.9	135.6	1110.0	141.0	Architects
1112.0	135.6	1122.6	141.0	and
1124.6	135.6	1141.5	141.0	should
993.9	145.6	1002.5	151.0	not
1005.7	145.6	1012.8	151.0	be
1016.0	145.6	1048.9	151.0	reproduced,
1052.1	145.6	1072.5	151.0	copied,
1075.6	145.6	1096.7	151.0	handed
1099.9	145.6	1111.5	151.0	over
1114.8	145.6	1120.1	151.0	to
1123.3	145.6	1126.9	151.0	a
1130.1	145.6	1141.6	151.0	third
993.9	155.6	1007.5	160.9	party
1009.2	155.6	1014.3	160.9	or
1016.1	155.6	1028.6	160.9	used
1030.3	155.6	1037.1	160.9	for
1038.8	155.6	1048.6	160.9	any
1050.3	155.6	1071.6	160.9	purpose
1073.2	155.6	1086.9	160.9	other
1088.6	155.6	1100.6	160.9	than
1102.3	155.6	1109.1	160.9	for
1110.9	155.6	1126.5	160.9	which
1128.1	155.6	1131.0	160.9	it
1132.6	155.6	1141.7	160.9	has
993.9	165.5	1007.8	170.9	been
1009.3	165.5	1026.4	170.9	issued.
982.4	175.5	986.9	180.8	6.
994.3	175.5	1003.0	180.8	This
1004.5	175.5	1025.8	180.8	drawing
1027.4	175.5	1030.6	180.8	is
1032.2	175.5	1037.5	180.8	to
1039.0	175.5	1046.2	180.8	be
1047.8	175.5	1060.2	180.8	read
1061.7	175.5	1066.1	180.8	in
1067.6	175.5	1098.6	180.8	conjunction
1100.2	175.5	1110.9	180.8	with
1112.4	175.5	1118.2	180.8	all
1119.8	175.5	1141.2	180.8	relevant
994.2	185.3	1017.8	190.7	structural
1019.3	185.3	1023.4	190.7	&
1024.9	185.3	1045.1	190.7	services
1046.6	185.3	1071.5	190.7	drawings.
982.4	195.3	986.9	200.6	7.
994.3	195.3	1003.3	200.6	The
1004.8	195.3	1033.5	200.6	Contractor
1035.1	195.3	1046.2	200.6	shall
1047.7	195.3	1061.4	200.6	verify
1062.9	195.3	1068.7	200.6	all
1070.2	195.3	1089.2	200.6	existing
1090.8	195.3	1119.3	200.6	dimensions
1120.8	195.3	1131.4	200.6	and
1132.9	195.3	1141.3	200.6	site
994.0	205.2	1020.8	210.6	conditions
1022.6	205.2	1034.1	210.6	prior
1035.8	205.2	1041.1	210.6	to
1042.9	205.2	1078.1	210.6	commencing
1079.8	205.2	1092.1	210.6	work
1093.9	205.2	1099.0	210.6	or
1100.8	205.2	1129.3	210.6	fabrication
1131.1	205.2	1141.7	210.6	and
994.2	215.2	1005.3	220.6	shall
1008.1	215.2	1040.3	220.6	immediately
1043.0	215.2	1057.2	220.6	notify
1059.9	215.2	1068.5	220.6	the
1071.1	215.2	1095.1	220.6	Architect
1097.7	215.2	1102.9	220.6	of
1105.6	215.2	1115.4	220.6	any
1118.1	215.2	1141.3	220.6	variance
994.2	225.2	1006.0	230.5	from
1007.5	225.2	1016.1	230.5	the
1017.5	225.2	1042.5	230.5	drawings.
982.6	235.1	987.1	240.5	8.
994.3	235.1	1000.4	240.5	All
1003.9	235.1	1016.2	240.5	work
1019.7	235.1	1030.9	240.5	shall
1034.4	235.1	1041.5	240.5	be
1045.0	235.1	1070.3	240.5	executed
1073.8	235.1	1078.2	240.5	in
1081.8	235.1	1115.0	240.5	accordance
1118.6	235.1	1129.2	240.5	with
1132.8	235.1	1141.3	240.5	the
994.2	245.1	1031.0	250.4	specifications,
1034.2	245.1	1049.8	250.4	which
1052.8	245.1	1064.0	250.4	shall
1067.1	245.1	1078.8	250.4	take
1081.9	245.1	1115.0	250.4	precedence
1118.0	245.1	1129.6	250.4	over
1132.8	245.1	1141.3	250.4	the
994.0	255.0	1017.5	260.4	drawings
1024.3	255.0	1049.9	260.4	regarding
1056.7	255.0	1078.1	260.4	material
1085.0	255.0	1098.3	260.4	type,
1105.0	255.0	1123.9	260.4	quality,
1130.8	255.0	1141.4	260.4	and
994.2	265.0	1021.5	270.4	installation
1023.0	265.0	1050.0	270.4	standards.
976.2	667.5	1022.6	676.5	PROPOSED
1025.2	667.5	1075.1	676.5	ELECTRICAL
976.2	678.5	1009.8	687.6	LAYOUT
980.5	712.7	1033.3	721.8	DISCUSSION
1035.9	712.7	1079.3	721.8	DRAWING
979.6	291.3	1008.9	297.3	REVISIONS
978.9	310.6	987.2	316.6	SR.
978.4	317.8	989.7	323.8	NO.
980.1	488.9	993.1	496.4	SITE
995.2	488.9	1032.5	496.4	ADDRESS:-
979.9	458.9	1008.4	466.4	CLIENT:-
980.2	471.4	993.4	478.9	MR.
995.5	471.4	1025.6	478.9	YOGESH
1027.7	471.4	1054.8	478.9	DEDHIA
979.6	505.8	1002.4	512.9	C/503,
1004.4	505.8	1024.7	512.9	Gokul
1026.7	505.8	1049.8	512.9	Divine,
1051.8	505.8	1061.9	512.9	Irla
1063.8	505.8	1076.4	512.9	S.V.
1078.4	505.8	1096.9	512.9	road,
1098.9	505.8	1111.4	512.9	Vile
1113.4	505.8	1130.8	512.9	Parle
979.6	519.1	998.3	526.2	West,
1000.3	519.1	1029.1	526.2	Mumbai
1031.1	519.1	1054.9	526.2	400056
980.7	627.7	1011.4	636.8	GOKUL
1013.9	627.7	1043.2	636.8	DIVINE
1061.8	766.0	1079.0	770.1	Address:
1080.1	766.0	1093.2	770.1	103/C,
1094.4	766.0	1107.0	770.1	Thosar
1108.1	766.0	1121.5	770.1	House,
1122.7	766.0	1142.4	770.1	Hanuman
1061.7	773.6	1071.5	777.7	cross
1072.6	773.6	1082.2	777.7	road
1083.3	773.6	1093.1	777.7	no.1,
1094.2	773.6	1104.0	777.7	Near
1105.1	773.6	1122.6	777.7	Shivleela
1123.7	773.6	1134.9	777.7	hotel,
1062.0	781.3	1069.2	785.4	Vile
1070.3	781.3	1080.3	785.4	Parle
1081.4	781.3	1093.6	785.4	(East),
1094.7	781.3	1127.4	785.4	Mumbai-400057.
1061.6	788.8	1075.2	792.9	Phone:
1078.7	788.8	1109.9	792.9	+91-9930969337
1062.0	796.4	1075.5	800.5	E-mail:
1079.8	796.4	1125.3	800.5	info@asarchitects.co.in
1061.8	804.1	1078.7	808.2	Website:
1083.0	804.1	1129.5	808.2	www.asarchitects.co.in
1112.7	747.5	1141.2	752.9	03/07/2026
1019.1	314.2	1059.7	320.2	AMENDMENTS
1101.1	314.2	1108.0	320.2	BY
1128.4	314.2	1143.0	320.2	DATE
1109.8	634.7	1147.2	640.1	AS/26/I-RES/05
1112.2	616.6	1130.6	623.1	PROJ.
1132.4	616.6	1144.7	623.1	NO.
1123.5	671.8	1135.4	682.5	01
981.0	640.1	993.5	646.6	VILE
995.3	640.1	1014.4	646.6	PARLE
1016.2	640.1	1038.5	646.6	(WEST),
1040.3	640.1	1066.5	646.6	MUMBAI
